640ffdb8f3084899b5bb835a,"Körfez Mahallesi, Atatürk Blv. No:83, 55200 Atakum/Samsun",Samsun,1919 Samsun,Turkey,iletisim@otel1919.com,TR,2023-12-22T10:32:05.734Z,+90 362 457 5419,31,COCKPIT,3,false,gozde.ozlu@saritay.com,http://www.otel1919.com/,domain.HotelData,"","","",4.136.340.976.470.410,36.231.483.375.488.300,https://www.otel1919.com.tr/,Samsun,"",Hotels,30575732,Atakum,"",55200,Atakum,
640ffdb8f3084899b5bb854d,Kocatepe Mahallesi Taksimdolapdere Caddesi (Taksim Caddesi) No 117 Beyoglu,İstanbul,Almond Hill,Turkey,"",TR,,+90 542 110 80 34,10,"","",false,"",http://www.almondhill.net/,"","","","",4.104.126.100,2.898.164.800,"",İstanbul,"Beyoglu, Istanbul, Marmara Region, Turkey",Aparthotels,30576414,Şişli,"",34500,Şişli,
640ffdb8f3084899b5bb856e,5438 sok.52/3 ardiç mah.pasalimani ilica çesme,Çeşme,Alti Oda,Turkey,"",TR,,"",6,"","",false,"","","","","","",383.259.811.261.099,263.870.044.916.458,"",İzmir,"Cesme, Aegean Region, Turkey",Bed and breakfasts,30576459,Çeşme,"",35930,Çeşme,
640ffdb8f3084899b5bb865f,Neon Türkbükü Evleri - Kelesharim Caddesi 14 Türkbükü/BODRUM,Göltürkbükü,Apartment Neon Turkbuku Evleri,Turkey,"",TR,,"",9,"","",false,"","","","","","",371.322.847.073.955,273.741.075.396.538,"",Muğla,"Golturkbuku, Aegean Region, Turkey",Apartments,30576837,Bodrum,"",48400,Bodrum,
640ffdb8f3084899b5bb83e6,Kocasinan Bulvari No:24 Kocasinan,,Imamoglu Pasa Butik Hotel,Turkey,info@imamoglupasaotel.com.tr,TR,2024-04-29T11:00:42.267Z,+90 352 336 90 90,35,COCKPIT,3,false,vildan.guler@saritay.com,http://www.imamoglupasa.com/,domain.HotelData,"",info@imamoglupasaotel.com.tr,"",3.872.663.917,3.547.116.816,http://www.imamoglupasaotel.com.tr/tr/iletisim.php,Kayseri,"Kayseri, Central Anatolia Region, Turkey",Hotels,30575909,Kocasinan,"",38010,,
640ffdb8f3084899b5bb86e2,Mustafapasa Kasabasi Davutlu Mah. Hamam Sk. No:55 Ürgüp,Mustafapaşa,Artium Cave Hotel,Turkey,"",TR,,-3843535144,7,"","",false,"","","","","","",3.858.074.682,3.489.707.351,"",Nevşehir,"Mustafapasa, Central Anatolia Region, Turkey",Hotels,30577078,Ürgüp,"",50400,Ürgüp,
640ffdb8f3084899b5bb843e,Trakya Universitesi Tip Fakultesi Karsisi,Edirne,Hotel Simsek,Turkey,info@hotelsimsek.com.tr,TR,,+90 284 236 60 00,79,"",3,false,"",http://www.hotelsimsekedirne.com/,domain.HotelData,"","","",4.163.529.145,2.661.133.289,"",Edirne,"Edirne, Marmara Region, Turkey",Hotels,30576039,Edirne Merkez,"",22000,Edirne Merkez,
640ffdb8f3084899b5bb84a1,Anafartalar Rüzgarlı Caddesi no: 22 06080 Altındağ/Ankara Türkiye,,Akyuz Hotel,Turkey,"",TR,2024-02-20T07:45:54.008Z,+90 312 309 0244,88,COCKPIT,3,false,sinan.melikoglu@saritay.com,"",domain.HotelData,"","","",3.994.194.762,3.284.906.745,https://hotel-akyuz.business.site/#details,Ankara,"Ankara, Central Anatolia Region, Turkey",Hotels,30576182,Altındağ,"",6080,,(0312) 309 02 44
640ffdb8f3084899b5bb8518,Ulupinar Koyu - Cirali - Antalya,,Alican Pension,Turkey,info@alicanpansiyon.com,TR,2024-01-08T10:08:11.426Z,+90 242 825 72 05,21,COCKPIT,2,false,vildan.guler@saritay.com,http://www.alicanpansiyon.com/,domain.HotelData,"","","",3.640.678.378,3.047.624.588,"",Antalya,"Cirali, Mediterranean Region Turkey, Turkey",Guest houses,30576351,Kemer,"",7980,,
640ffdb8f3084899b5bb83b0,Cumhuriyet Mahallesi Inönü Caddesi No 50 Bozcaada,Bozcaada,Adali Guest House,Turkey,"",TR,,+90 536 320 9013,7,"","",false,"","","","","","",3.983.631.795,2.606.829.822,"",Çanakkale,"Bozcaada, Aegean Region, Turkey",Guest houses,30575861,Bozcaada,"",17680,Bozcaada,
640ffdb8f3084899b5bb8405,Deniz Mah. Sahil Cad. No: 162 Antalya,,Palmira Hotel,Turkey,info@adrasanpalmirahotel.com,TR,2024-04-29T11:03:07.363Z,+90 242 883 1300,36,COCKPIT,,false,vildan.guler@saritay.com,https://www.adrasanpalmirahotel.com/,domain.HotelData,"",info@adrasanpalmirahotel.com,"",363.067.606.657.534,304.544.100.165.367,https://www.adrasanpalmirahotel.com/iletisim,Antalya,"Adrasan, Mediterranean Region Turkey, Turkey",Hotels,30575958,Kumluca,"",7370,,
640ffdb8f3084899b5bb8476,Rasimpasa Mh. Kirmizi Kusak Sokak No:18 Kadikoy,,Akin Suites,Turkey,info@akinsuites.com,TR,2024-01-08T10:10:31.382Z,+90 216 405 13 70,18,COCKPIT,4,false,vildan.guler@saritay.com,https://www.akinsuites.com/,domain.HotelData,"","","",4.099.350.606,2.902.605.057,https://www.akinsuites.com/,İstanbul,"Kadikoy, Istanbul, Marmara Region, Turkey",Aparthotels,30576111,Kadıköy,"",34716,,
640ffdb8f3084899b5bb851b,Pamukkale mah.kuzey sokak.No :9 Pamukkale/Denizli,,Pamukkale Alida Hotel,Turkey,"",TR,2024-01-08T10:13:21.765Z,+90 258 272 26 02,17,COCKPIT,3,false,vildan.guler@saritay.com,http://www.booking.com/hotel/tr/alida.tr.html,domain.HotelData,"","","",3.791.877.243,2.912.022.293,"",Denizli,"Pamukkale, Aegean Region, Turkey",Hotels,30576354,Pamukkale,"",20280,,
640ffdb8f3084899b5bb85ff,Hukumet Alani No:30/ A Meram,,Ankara Hotel,Turkey,info@otel-ankara.com,TR,2024-01-08T10:13:55.778Z,+90 332 350 4248,19,COCKPIT,3,false,vildan.guler@saritay.com,http://www.otel-ankara.com/,domain.HotelData,"","","",378.712.815.713.487,325.005.438.923.836,"",Konya,"Konya, Central Anatolia Region, Turkey",Hotels,30576645,Meram,"",42040,,
640ffdb8f3084899b5bb854b,Ulupinar Koyu Cirali Mah,Antalya,Cirali Armira Bungalow,Turkey,info@almirabutikhotel.com,TR,2023-12-19T12:46:19.950Z,+90 242 8257097,23,COCKPIT,3,false,vildan.guler@saritay.com,www.almirabutikhotel.com,domain.HotelData,"","","",3.641.673.261,3.048.098.803,https://www.armirabungalows.com/,Antalya,"Cirali, Mediterranean Region Turkey, Turkey",Holiday parks,30576412,Kemer,"",7980,Kemer,
640ffdb8f3084899b5bb85c1,Akay Caddesi Konur 2 sokak No:60 Kavaklidere,Ankara,Anemon Ankara,Turkey,ankara@anemonhotels.com,TR,,+90 312 425 19 19,83,"",4,false,"",http://www.anemonhotels.com/,domain.HotelData,"","","",3.991.373.348,3.285.698.106,"",,"Ankara, Central Anatolia Region, Turkey",Hotels,30576575,,"",6640,Çankaya,
640ffdb8f3084899b5bb86f6,"Ismetiye Mahallesi, Niyazi Misri Caddesi, No:19",Malatya,Asilzade Hotel,Turkey,info@asilzadehotel.com,TR,,+90 422 321 4220,28,"","",false,"",www.asilzadehotel.com,"","","","",3.835.044.922.992.870,38.313.923.478.126.500,"",Malatya,"",Hotels,30577106,Battalgazi,"",44100,Battalgazi,
640ffdb8f3084899b5bb8639,Akbiyik Degirmeni Sok. No:98 Sultanahmet,,Antis Hotel-Special Category,Turkey,info@antishotel.com,TR,2024-04-29T11:03:29.719Z,+90 212 518 20 21,46,COCKPIT,4,false,vildan.guler@saritay.com,http://www.antishotel.com/contact.html,domain.HotelData,"",info@antishotel.com,"",4.100.343.745,2.897.863.984,http://www.antishotel.com/contact.html,İstanbul,"Fatih, Istanbul, Marmara Region, Turkey",Hotels,30576718,Fatih,"",34122,,
640ffdb8f3084899b5bb869c,"Ulupinar Köyü, Cirali Mahallesi Kemer",Çıralı,Arcadia Villas,Turkey,"",TR,,"",5,"","",false,"","","","","","",3.640.926.391,3.046.760.456,"",Antalya,"Cirali, Mediterranean Region Turkey, Turkey",Villas,30576972,Kemer,"",7980,Kemer,
640ffdb8f3084899b5bb8367,"Oren Mahallesi, Meco Caddesi No:9 Burhaniye",Balıkesir,Cicek Aile Pansiyonu,Turkey,cicekpansiyon@hotmail.com,TR,2023-12-19T12:52:01.642Z,+90 266 416 32 31,14,COCKPIT,,false,vildan.guler@saritay.com,http://www.cicekailepansiyonu.net/,domain.HotelData,"","","",3.949.999.257,2.693.545.640,http://cicekailepansiyonu.net/,Balıkesir,"Burhaniye, Aegean Region, Turkey",Guest houses,30575751,Burhaniye,"",10700,Burhaniye,
640ffdb8f3084899b5bb8394,Marmara Adasi Saraylar Koyu Abroz Mevkii Kume Evleri no:5,Balıkesir,Abroz Apart Hotel,Turkey,abrozotel@gmail.com,TR,2023-12-19T12:49:08.260Z,+90 533 236 0402,8,COCKPIT,2,false,vildan.guler@saritay.com,http://www.abrozotel.com/,domain.HotelData,"","","",406.522.201.408.455,276.704.916.357.994,http://www.abrozaparthotel2.com/,Balıkesir,"Saraylar, Marmara Region, Turkey",Apartments,30575804,Marmara,"",10360,Marmara,
640ffdb8f3084899b5bb8480,"Akköy Köyü Nevsehir, 50400 Ürgüp",Nevşehir,Wonderland Cave Hotel,Turkey,info@wonderlandcavehotel.com,TR,2023-12-19T12:54:56.734Z,+90 384 341 8656,12,COCKPIT,3,false,vildan.guler@saritay.com,http://www.wonderlandcavehotel.com/,domain.HotelData,"","","",38.587.943.857.501.000,3.504.958.391.189.570,"",Nevşehir,"",Hotels,30576126,Ürgüp,"",50400,Ürgüp,
640ffdb8f3084899b5bb835d,"Yalıkavak, Bakan Cd. No:8, 48990 Bodrum/Muğla",Muğla,4reasons hotel + bistro | 12+,Turkey,info@4reasonshotel.com,TR,2023-12-22T11:47:59.697Z,+90 252 385 32 12,20,COCKPIT,4,false,gozde.ozlu@saritay.com,https://www.4reasonshotel.com/,domain.HotelData,"","","",3.711.156.396,2.730.471.611,https://www.4reasonshotel.com/,Muğla,"Yalikavak, Aegean Region, Turkey",Hotels,30575739,Bodrum,"",48990,Bodrum,
640ffdb8f3084899b5bb83f4,Rihtim Cd. Yogurtçu Sükrü Sk. No:2,İstanbul,Aden Hotel,Turkey,info@adenotel.com,TR,,+90 216 346 25 67,80,"",3,true,"",http://www.adenotel.com/,domain.HotelData,"","","",4.099.324.895,2.902.496.964,"",İstanbul,"Kadikoy, Istanbul, Marmara Region, Turkey",Hotels,30575933,Kadıköy,"",34714,Kadıköy,
640ffdb8f3084899b5bb83b2,"Namik Kemal Mah.,Selamet Cad.,No.26, Cunda Ayvalik, Balikesir",,Cunda Adali Pansiyon,Turkey,zuhal.celepoglu@gmail.com,TR,2024-01-02T14:08:35.868Z,+90 266 327 3254,5,COCKPIT,,false,gozde.ozlu@saritay.com,http://cundaadali.com/,domain.HotelData,"","","",3.933.343.647,2.665.779.948,https://adalipansiyoncunda.com.tr/,Balıkesir,"Ayvalik, Aegean Region, Turkey",Guest houses,30575863,Ayvalık,"",10400,,
640ffdb8f3084899b5bb83ba,Yerebatan Cad. No 37 Sultanahmet,,Adamar Hotel-Special Category,Turkey,info@adamarhotel.com,TR,2024-01-08T10:15:31.529Z,+90 212 511 19 37,25,COCKPIT,4,false,vildan.guler@saritay.com,https://adamarhotel.com/,domain.HotelData,"","","",4.100.962.711,2.897.637.069,https://adamarhotel.com/,İstanbul,"Fatih, Istanbul, Marmara Region, Turkey",Hotels,30575869,Fatih,"",34110,,
640ffdb8f3084899b5bb8435,Sultanahmet Mah. Keresteci Hakkı Sok. No:31 34220 Sultanahmet / Istanbul,İstanbul,Ahmet Efendi Evi,Turkey,info@ahmetefendievi.com,TR,,+90 212 518 84 65,10,"","",false,"",http://www.ahmetefendievi.com/,domain.HotelData,"","","",4.100.353.259,2.898.014.992,https://www.ahmetefendievi.com/,İstanbul,"Fatih, Istanbul, Marmara Region, Turkey",Guest houses,30576028,Fatih,"",34220,Fatih,
640ffdb8f3084899b5bb8451,Orhaniye Mah.Devecik Mevkii No:20 Boztepe,,Akamoy Boztepe Hotel & restaurant,Turkey,akamoyotel@gmail.com,TR,2024-01-08T10:16:03.004Z,+90 452 505 05 55,25,COCKPIT,3,false,vildan.guler@saritay.com,http://www.akamoyotel.com/,domain.HotelData,"","","",4.099.237.500,3.785.556.100,"",Ordu,"Ordu, Black Sea Region, Turkey",Hotels,30576059,Altınordu,"",52100,,
640ffdb8f3084899b5bb862c,"Küçük Ayasofya Mahallesi, Camii, N0 70Fatih, Fatih/İstanbul",,Antik Sofia Hotel,Turkey,info@antiksofia.com,TR,2024-01-02T14:05:01.780Z,+90 212 518 7223,7,COCKPIT,,false,gozde.ozlu@saritay.com,http://www.antiksofia.com/,domain.HotelData,"","","",4.100.311.560,2.897.255.391,"",İstanbul,"Fatih, Istanbul, Marmara Region, Turkey",Hotels,30576702,Fatih,"",34122,,
640ffdb8f3084899b5bb85cb,Inönü Cad. No : 67 Iskele Anamur,,Hotel Anemonia,Turkey,anemoniahotel@hotmail.com,TR,2024-04-29T11:03:54.519Z,+90 324 814 4000,36,COCKPIT,2,true,vildan.guler@saritay.com,http://www.anemonia.8m.com/,domain.HotelData,"","","",3.607.479.485.219.870,3.287.338.435.649.870,https://www.hotelanemonia.com/iletisim,Mersin,"",Hotels,30576585,Anamur,"",33640,,
640ffdb8f3084899b5bb85d7,Piazza Avm No:2 Yeni Ataturk Bulvari Canik,Samsun,Anemon Samsun Hotel,Turkey,samsun@anemonhotels.com,TR,,+90 362 290 22 00,164,"",5,false,"",http://www.anemonhotels.com/otel-samsun/anemon-samsun.aspx,domain.HotelData,"","","",4.127.622.611,3.635.536.909,https://anemonhotels.com/hotel/anemon-samsun/,Samsun,"Samsun, Black Sea Region, Turkey",Hotels,30576594,Canik,"",55080,Canik,
640ffdb8f3084899b5bb8592,Sahilkent Mah. Akdeniz Cad.,Finike,Amelas Hotel,Turkey,info@amelas.com,TR,,"",52,"","",false,"",http://www.amelas.com/finike/index.php,"","","","",3.631.064.556.038.980,30.165.104.269.981.300,http://www.amelas.com/finike/index.php/iletisim,Antalya,"",Hotels,30576507,Finike,"",7740,Finike,
640ffdb8f3084899b5bb85cd,Nesli Mahallesi 216 Sokak No:17 Nardüzü Iskenderun 31000 Karaagaç/Iskenderun/Hatay,İskenderun,Anemon Iskenderun Hotel,Turkey,iskenderun@anemonhotels.com,TR,,+90 326 618 99 66,144,"",5,false,"",http://www.anemonhotels.com/,domain.HotelData,"","","",3.654.417.918,3.614.377.531,https://anemonhotels.com/hotel/anemon-iskenderun/,Hatay,"Iskenderun, Mediterranean Region Turkey, Turkey",Hotels,30576586,İskenderun,"",31200,İskenderun,
640ffdb8f3084899b5bb870d,"Istanbuldere Köyü Yolu, Sapanca",Sapanca,Asina Motel,Turkey,"",TR,,"",7,"","",false,"","","","","","",4.067.852.129,3.024.945.438,"",Sakarya,"Sapanca, Marmara Region, Turkey",Motels,30577136,Sapanca,"",54600,Sapanca,
640ffdb8f3084899b5bb86ee,1. Cadde No:70,,Artuklu Kervansarayi,Turkey,fomartuklu@artuklu.com,TR,2024-04-29T11:04:18.063Z,+90 482 2137353,43,COCKPIT,4,false,vildan.guler@saritay.com,www.artuklu.com,domain.HotelData,"",info@artuklu.com,"",373.130.311.034.236,407.323.265.075.684,http://www.artuklu.com/iletisim,Mardin,"Mardin, South Eastern Anatolia Region, Turkey",Hotels,30577085,Artuklu,"",47000,,
640ffdb8f3084899b5bb84b6,Alaçati Yenimecidiye mah. 3048sok. No:13 Çesme-Izmir,Alaçatı,Alaçati Alanur Otel,Turkey,"",TR,,+90 232 716 61 23,13,"","",false,"",http://www.alacatialanurotel.com/,"","","","",3.828.615.375,2.637.866.300,"",İzmir,"Alacati, Aegean Region, Turkey",Hotels,30576204,Çeşme,"",35937,Çeşme,
640ffdb8f3084899b5bb86e5,Mesihpasa Cad. No 16 Laleli,İstanbul,Art Hotel,Turkey,admin@gevrekli.com.tr,TR,,+90 212 6388390,140,"","",false,"",www.gevrekli.com.tr,"","","","",41.008.519.978.848.100,2.895.621.657.371.520,"",İstanbul,"",Hotels,30577080,Fatih,"",34810,Fatih,
640ffdb8f3084899b5bb856c,Kalem Burnu Mevkii Izmir,Çeşme,Altin Yunus Hotel & SPA - Çesme,Turkey,sales@altinyunus.com.tr,TR,,+90 232 723 12 50,465,"",5,false,"",http://www.altinyunus.com.tr/,domain.HotelData,"",reservation@altinyunus.com.tr,"",3.832.325.047,2.634.272.575,https://altinyunus.com.tr/default.aspx,İzmir,"Cesme, Aegean Region, Turkey",Resorts,30576458,Çeşme,"",35948,Çeşme,
640ffdb8f3084899b5bb8638,"Kibris Sehitleri Caddesi, No 169",,Antique Theatre Hotel,Turkey,antiquetheatrehotel@gmail.com,TR,2024-01-08T10:16:38.849Z,+90 252 316 6053,18,COCKPIT,3,true,vildan.guler@saritay.com,http://antiquetheatrehotel.com/,domain.HotelData,"","","",37.039.502.367.361,274.208.879.470.825,http://antiquetheatrehotel.com/,Muğla,"Bodrum City, Aegean Region, Turkey",Hotels,30576717,Bodrum,"",48400,,
640ffdb8f3084899b5bb83bf,Bes Ocak Meydani Karasoku Mah. Alimunif Cad.,,Adana Kucuksaat Hotel,Turkey,"",TR,2024-04-29T11:04:41.552Z,+90 322 351 8888,32,COCKPIT,,false,vildan.guler@saritay.com,"",domain.HotelData,"","","",36.985.453.022.783.200,35.325.888.991.355.800,"",Adana,"",Hotels,30575876,Seyhan,"",1322,,
640ffdb8f3084899b5bb8410,Sevket Sabanci cad no:88 Turgutreis Bodrum,Turgutreis,Aegean Pearl Suites,Turkey,"",TR,,"",9,"","",false,"","","","","","",370.116.171.466.262,272.554.937.797.622,"",Muğla,"Turgutreis, Aegean Region, Turkey",Holiday homes,30575980,Bodrum,"",48960,Bodrum,
640ffdb8f3084899b5bb86b2,Arapsuyu Mah. 600 Sok. No:19 Konyaalti,,Arinna Park Hotel,Turkey,info@arinnaparkhotel.com,TR,2024-01-08T10:21:23.166Z,+90 242 230 3833,27,COCKPIT,4,false,vildan.guler@saritay.com,http://arinnaparkhotel.com/,domain.HotelData,"","","",368.772.357.796.198,306.559.780.240.059,"",Antalya,"Antalya, Mediterranean Region Turkey, Turkey",Hotels,30577006,Konyaaltı,"",7000,,
640ffdb8f3084899b5bb8690,Torun Sok. No:5 Sultanahmet,,Arasta Hotel,Turkey,info@arastaboutiquehotel.com,TR,2024-01-02T14:00:32.535Z,+90 212 4588401,10,COCKPIT,3,false,gozde.ozlu@saritay.com,www.arastaboutiquehotel.com,domain.HotelData,"","","",41.004.973.787.863.400,28.978.393.077.850.300,"",İstanbul,"",Hotels,30576961,Fatih,"",34400,,
640ffdb8f3084899b5bb8456,Barbaros Mah. Kalafatli Mehmet Cvs. Sok. No:15,,Akar Pension,Turkey,rezervasyon@akarpansiyon.com,TR,2024-01-08T10:22:14.790Z,+90 286 217 3900,22,COCKPIT,3,false,vildan.guler@saritay.com,www.akarpansiyon.com,domain.HotelData,"","","",401.405.578.290.839,264.025.121.927.261,"",Çanakkale,"Canakkale, Marmara Region, Turkey",Guest houses,30576064,Çanakkale Merkez,"",17100,,
640ffdb8f3084899b5bb8533,Zeytinlik Mah. Yakut Sokak No: 25 Bakirkoy / Istanbul,İstanbul,Montino Hotel,Turkey,"",TR,,+90 212 583 0333,9,"","",false,"",http://www.montinohotel.com/,"","","","",40.978.784.361.867,288.706.755.638.123,"",İstanbul,"Bakirkoy, Istanbul, Marmara Region, Turkey",Hotels,30576387,Bakırköy,"",34140,Bakırköy,
640ffdb8f3084899b5bb83c4,Aleaddin Mah. Bahçe Sok. No:32,Nevşehir,Adanos Konuk Evi,Turkey,info@adanoskonukevi.com,TR,2023-12-19T13:07:24.446Z,+90 5323784947,4,COCKPIT,3,false,vildan.guler@saritay.com,"",domain.HotelData,"","","",3.872.151.446,3.483.854.502,http://www.adanoskonukevi.com/index.php/tr/,,"Avanos, Central Anatolia Region, Turkey",Guest houses,30575882,,"",50500,Avanos,
640ffdb8f3084899b5bb8463,Cevatpasa Mah. Hz.Suleyman Caddesi No:25 Sur / Diyarbakir,,Hotel Akdag,Turkey,"",TR,2024-04-29T11:05:03.849Z,+90 412 229 12 67,42,COCKPIT,,false,vildan.guler@saritay.com,"",domain.HotelData,"","","",3.791.487.891,4.023.892.596,"",Diyarbakır,"Diyarbakir, South Eastern Anatolia Region, Turkey",Hotels,30576085,Sur,"",21000,,
640ffdb8f3084899b5bb8481,Selimiye Mah Sigliman No:29 Marmaris Mugla,,Akkum Gezer Motel,Turkey,"",TR,2024-01-08T10:23:00.279Z,0252 446 40 46,20,COCKPIT,3,false,vildan.guler@saritay.com,https://www.selimiyeakkumgezerotel.com/,domain.HotelData,"","","",3.671.834.924.154.280,2.808.552.324.771.880,https://www.selimiyeakkumgezerotel.com/,Muğla,"",Motels,30576127,Marmaris,"",48700,,
640ffdb8f3084899b5bb8505,Alaybey Mah. Dogan Oz Cad. No: 23,Çanakkale,Alesta Hotel,Turkey,bilgi@alestaotel.com,TR,2023-12-19T13:11:26.863Z,+90 286 697 8685,9,COCKPIT,3,false,vildan.guler@saritay.com,http://www.alestaotel.com/,domain.HotelData,"","","",398.318.315.618.894,260.717.850.923.538,http://alestaotel.com/,Çanakkale,"Bozcaada, Marmara Region, Turkey",Hotels,30576321,Bozcaada,"",17680,Bozcaada,
640ffdb8f3084899b5bb8362,1420 Sok.No 79 Kahramanlar Alsancak,,Ustun Hotel,Turkey,info@ustunotel.com,TR,2024-01-08T10:24:01.398Z,+90 232 4630346,18,COCKPIT,3,false,vildan.guler@saritay.com,www.USTUNOTEL.COM,domain.HotelData,"","","",38.430.865,27.150.213,"",İzmir,"Konak, Izmir, Aegean Region, Turkey",Hotels,30575746,Konak,"",35400,,
640ffdb8f3084899b5bb85ea,"Hisaronu Koyu, Limanbasi Mevkii, No: 58 Marmaris",Hisarönü,Angora Motel & Camping,Turkey,"",TR,,"",5,"","",false,"","","","","","",3.679.915.160.410.550,2.812.813.550.233.840,"",Muğla,"",Motels,30576618,Marmaris,"",48700,Marmaris,
